"name","ip_address","fqdn","state","guest_os_fullname","guest_reconciled","memory","sys_class_name","cpus","disks","change_control","bios_uuid","comments","company","correlation_id","sys_created_on","sys_created_by","dns_domain","short_description","discovery_source","disks_size","host_name","sys_domain","environment","first_discovered","server","image_path","install_status","location","mac_address","managed_by_group","managed_by","manufacturer","model_id","model_number","last_discovered","operational_status","delivery_date","order_date","owned_by","serial_number","size","support_group","supported_by","sys_tags","sys_updated_on","sys_updated_by","sys_mod_count","vm_cluster_name","vm_inst_id","vm_instance_uuid","vcenter_uuid","vcenter_ref","guest_id","host_id","vendor"
"Device42-RC-17.02.00","","","On","CentOS 4/5/6/7 (64-bit)","false","4,096","VMware Virtual Machine Instance","2","1","","42152a33-71b6-52b4-81f6-304428716afd","","","42 15 2a 33 71 b6 52 b4-81 f6 30 44 28 71 6a fd","2023-04-30 23:24:56","prd_mid","","","ServiceNow","20","","global","","2023-04-30 23:24:56","","[vsan-epdc-a] 60b0e262-7601-6666-c670-f4e9d4620274/Device42-RC-17.02.00.vmx","Installed","Emerald Princess","","","","","","","2023-05-20 08:58:10","Operational","","","","","","","","","2023-05-20 08:58:10","prd_mid","4","","","5015877c-1e02-dde5-f12a-d4c9261a3111","70df3d49-6e0d-4572-bd51-791f2fc699f5","vCenter@10.121.66.70","centos64Guest","",""
"Device42-17.08.01","","","On","CentOS 4/5/6/7 (64-bit)","false","16,384","VMware Virtual Machine Instance","4","1","","4215cbb4-f62f-d979-0efe-9ee0a866c42a","","","42 15 cb b4 f6 2f d9 79-0e fe 9e e0 a8 66 c4 2a","2023-04-30 23:24:56","prd_mid","","","ServiceNow","150","","global","","2023-04-30 23:24:56","","[vsan-epdc-a] 9e12df62-84b1-7cf1-eb6f-f4e9d43cae48/Device42-17.08.01.vmx","Installed","Emerald Princess","","","","","","","2023-05-20 08:58:10","Operational","","","","","","","","","2023-05-20 08:58:10","prd_mid","4","","","5015fff2-ab4e-efd2-51fb-81c6abc0a5aa","70df3d49-6e0d-4572-bd51-791f2fc699f5","vCenter@10.121.66.70","centos64Guest","",""
"EP-AIMS","172.29.124.15","EP-AIMS.ep.cruises.princess.com","On","Microsoft Windows Server 2012 (64-bit)","false","8,192","VMware Virtual Machine Instance","2","2","","4207d1d0-ad5d-9470-2ad4-2911817e319d","","","42 07 d1 d0 ad 5d 94 70-2a d4 29 11 81 7e 31 9d","2023-04-30 23:24:56","prd_mid","","","ServiceNow","160","","global","","2023-04-30 23:24:56","","[vsan-epdc-a] fd1c8562-3c9a-e3af-ac0e-f4e9d4620274/EP-AIMS.vmx","Installed","Emerald Princess","","","","","","","2023-05-20 08:58:10","Operational","","","","","","","","","2023-05-20 08:58:10","prd_mid","4","","","5007c4b2-0fb2-85f7-2447-dbde22463e39","70df3d49-6e0d-4572-bd51-791f2fc699f5","vCenter@10.121.66.70","windows8Server64Guest","",""
"lxephess_n","10.121.99.41","lxephess","On","Red Hat Enterprise Linux 7 (64-bit)","false","8,192","VMware Virtual Machine Instance","2","2","","4207b7fb-27a5-7f3d-93f9-d1aad85f61de","","","42 07 b7 fb 27 a5 7f 3d-93 f9 d1 aa d8 5f 61 de","2023-04-30 23:24:56","prd_mid","","","ServiceNow","210","","global","","2023-04-30 23:24:56","","[vsan-epdc-a] d2c78b62-14a2-7174-b8d8-f4e9d4620274/lxephess_n.vmx","Installed","Emerald Princess","","","","","","","2023-05-20 08:58:10","Operational","","","","","","","","","2023-05-20 08:58:10","prd_mid","4","","","5007173a-268e-48e0-4b95-144242e999cb","70df3d49-6e0d-4572-bd51-791f2fc699f5","vCenter@10.121.66.70","rhel7_64Guest","",""
"lxepcrblkrs1_old","172.29.124.175","lxepcrblkrs1.ep.cruises.princess.com","On","Red Hat Enterprise Linux 6 (64-bit)","false","16,384","VMware Virtual Machine Instance","2","3","","42079dee-822e-2908-bf18-afde21035d79","","","42 07 9d ee 82 2e 29 08-bf 18 af de 21 03 5d 79","2023-04-30 23:24:56","prd_mid","","","ServiceNow","370","","global","","2023-04-30 23:24:56","","[vsan-epdc-a] 88218562-5613-a60f-8601-f4e9d4620274/lsepcrblkrs1.vmx","Installed","Emerald Princess","","","","","","","2023-05-20 08:58:10","Operational","","","","","","","","","2023-05-20 08:58:10","prd_mid","4","","","50071232-9997-71e1-2413-e418a6bc942f","70df3d49-6e0d-4572-bd51-791f2fc699f5","vCenter@10.121.66.70","rhel6_64Guest","",""
"lxepcrblkrs1_new","172.29.124.73","lxepcrblkrs1","On","Red Hat Enterprise Linux 7 (64-bit)","false","4,096","VMware Virtual Machine Instance","2","3","","420754b3-ca45-fdd2-9e0e-6d5f90382682","","","42 07 54 b3 ca 45 fd d2-9e 0e 6d 5f 90 38 26 82","2023-04-30 23:24:56","prd_mid","","","ServiceNow","350","","global","","2023-04-30 23:24:56","","[vsan-epdc-a] 84218562-dae1-40f2-c50a-f4e9d4620274/lxepcrblkrs1_n.vmx","Installed","Emerald Princess","","","","","","","2023-05-20 08:58:10","Operational","","","","","","","","","2023-05-20 08:58:10","prd_mid","4","","","50076b54-a413-ccfe-42b2-65a399c41f80","70df3d49-6e0d-4572-bd51-791f2fc699f5","vCenter@10.121.66.70","rhel7_64Guest","",""
"EPIMPERVAGW","172.29.124.174","pclepimpgw01","On","Red Hat Enterprise Linux 6 (64-bit)","false","8,192","VMware Virtual Machine Instance","4","1","","4207b6d8-c264-0d1f-73f0-2c5603ba87c6","","","42 07 b6 d8 c2 64 0d 1f-73 f0 2c 56 03 ba 87 c6","2023-04-30 23:24:56","prd_mid","","","ServiceNow","160","","global","","2023-04-30 23:24:56","","[vsan-epdc-a] ec6d8562-b63f-821e-3523-f4e9d4620274/EPIMPERVAGW.vmx","Installed","Emerald Princess","","","","","","","2023-05-20 08:58:10","Operational","","","","","","","","","2023-05-20 08:58:10","prd_mid","4","","","50073a7b-e759-f330-272a-252d7677fb99","70df3d49-6e0d-4572-bd51-791f2fc699f5","vCenter@10.121.66.70","rhel6_64Guest","",""
"EPAMOS01","172.29.124.121","EPAMOS01.ep.cruises.princess.com","On","Microsoft Windows Server 2016 or later (64-bit)","false","6,144","VMware Virtual Machine Instance","2","2","","42077f9a-b63f-704e-6075-caa77f54a745","","","42 07 7f 9a b6 3f 70 4e-60 75 ca a7 7f 54 a7 45","2023-04-30 23:24:56","prd_mid","","","ServiceNow","110","","global","","2023-04-30 23:24:56","","[vsan-epdc-a] 41458562-c62a-ae9d-2f11-f4e9d4620274/EPAMOS01.vmx","Installed","Emerald Princess","","","","","","","2023-05-20 08:58:10","Operational","","","","","","","","","2023-05-20 08:58:10","prd_mid","4","","","50072c5b-74be-dccc-d9a6-42230f962ee1","70df3d49-6e0d-4572-bd51-791f2fc699f5","vCenter@10.121.66.70","windows9Server64Guest","",""
"lxepapigw1","","","On","Debian GNU/Linux 5 (64-bit)","false","4,096","VMware Virtual Machine Instance","2","1","","42073379-2e7f-d9d2-99f0-34fb823664f6","","","42 07 33 79 2e 7f d9 d2-99 f0 34 fb 82 36 64 f6","2023-04-30 23:24:56","prd_mid","","","ServiceNow","8","","global","","2023-04-30 23:24:56","","[vsan-epdc-a] e91d8562-9af4-54e2-ab57-f4e9d4620274/lxepapigw1.vmx","Installed","Emerald Princess","","","","","","","2023-05-20 08:58:10","Operational","","","","","","","","","2023-05-20 08:58:10","prd_mid","4","","","5007dc9e-9f33-0c35-c7ac-00721ae1f7a5","70df3d49-6e0d-4572-bd51-791f2fc699f5","vCenter@10.121.66.70","debian5_64Guest","",""
"EPMLS","10.121.99.68","EPMLS","On","Microsoft Windows Server 2012 (64-bit)","false","24,576","VMware Virtual Machine Instance","8","2","","4207f5a3-e255-100e-018f-6e2fb6948fda","","","42 07 f5 a3 e2 55 10 0e-01 8f 6e 2f b6 94 8f da","2023-04-30 23:24:56","prd_mid","","","ServiceNow","410","","global","","2023-04-30 23:24:56","","[vsan-epdc-a] ed6d8562-0c90-b3a8-1a37-f4e9d4620274/EPMLS.vmx","Installed","Emerald Princess","","","","","","","2023-05-20 08:58:10","Operational","","","","","","","","","2023-05-20 08:58:10","prd_mid","4","","","5007d6d4-8f9b-87b5-0aee-937aeaa1bb11","70df3d49-6e0d-4572-bd51-791f2fc699f5","vCenter@10.121.66.70","windows8Server64Guest","",""
"EPSTEINER01","10.10.231.96","EPSTEINER01.ep.cruises.princess.com","On","Microsoft Windows Server 2008 R2 (64-bit)","false","4,096","VMware Virtual Machine Instance","2","1","","4207b4b9-01e0-7a0f-b7a4-b9e315356ad4","","","42 07 b4 b9 01 e0 7a 0f-b7 a4 b9 e3 15 35 6a d4","2023-04-30 23:24:56","prd_mid","","","ServiceNow","80","","global","","2023-04-30 23:24:56","","[vsan-epdc-a] 464d8662-fa6f-afa3-85b4-f4e9d4620274/EPSTEINER01.vmx","Installed","Emerald Princess","","","","","","","2023-05-20 08:58:10","Operational","","","","","","","","","2023-05-20 08:58:10","prd_mid","4","","","5007005c-ab7c-fe2d-d747-be172fdc03b3","70df3d49-6e0d-4572-bd51-791f2fc699f5","vCenter@10.121.66.70","windows7Server64Guest","",""
"EPAMOS02","172.29.124.122","EPAMOS02.ep.cruises.princess.com","On","Microsoft Windows Server 2016 or later (64-bit)","false","6,144","VMware Virtual Machine Instance","2","1","","4207bd7c-4b65-cedf-57d8-5ea9c5c37a9f","","","42 07 bd 7c 4b 65 ce df-57 d8 5e a9 c5 c3 7a 9f","2023-04-30 23:24:56","prd_mid","","","ServiceNow","60","","global","","2023-04-30 23:24:56","","[vsan-epdc-a] 41458562-48be-0269-6735-f4e9d4620274/EPAMOS02.vmx","Installed","Emerald Princess","","","","","","","2023-05-20 08:58:10","Operational","","","","","","","","","2023-05-20 08:58:10","prd_mid","4","","","50071665-5785-6f89-0122-1cd7f4ac54d1","70df3d49-6e0d-4572-bd51-791f2fc699f5","vCenter@10.121.66.70","windows9Server64Guest","",""
"lxepdmzcrewss","10.121.110.77","lxepdmzcrewss","On","Red Hat Enterprise Linux 7 (64-bit)","false","4,096","VMware Virtual Machine Instance","4","2","","4207f808-7744-7445-d1be-e1536190437f","","","42 07 f8 08 77 44 74 45-d1 be e1 53 61 90 43 7f","2023-04-30 23:24:55","prd_mid","","","ServiceNow","18","","global","","2023-04-30 23:24:55","","[vsan-epdc-a] 86218562-f0f7-1e1f-2d05-f4e9d4620274/lxepdmzcrewss.vmx","Installed","Emerald Princess","","","","","","","2023-05-20 08:58:09","Operational","","","","","","","","","2023-05-20 08:58:09","prd_mid","4","","","500764e2-eb54-b934-afbd-fb300005cba6","70df3d49-6e0d-4572-bd51-791f2fc699f5","vCenter@10.121.66.70","rhel7_64Guest","",""
"EP-eSeaCare","10.10.231.1","pclemerald01","On","Ubuntu Linux (64-bit)","false","16,384","VMware Virtual Machine Instance","4","1","","420757b2-d0af-58fb-d8a3-6d80925e0e95","","","42 07 57 b2 d0 af 58 fb-d8 a3 6d 80 92 5e 0e 95","2023-04-30 23:24:55","prd_mid","","","ServiceNow","500","","global","","2023-04-30 23:24:55","","[vsan-epdc-a] f4c08b62-d639-7311-5760-f4e9d4620274/EP-eSeaCare.vmx","Installed","Emerald Princess","","","","","","","2023-05-20 08:58:09","Operational","","","","","","","","","2023-05-20 08:58:09","prd_mid","4","","","5007e053-4ce8-df1c-d129-d297519d584f","70df3d49-6e0d-4572-bd51-791f2fc699f5","vCenter@10.121.66.70","ubuntu64Guest","",""
"EPNEPTOB01","172.29.124.58","epneptob01.ep.cruises.princess.com","On","Microsoft Windows Server 2012 (64-bit)","false","12,288","VMware Virtual Machine Instance","4","2","","4207fc17-a7e4-e2d9-ef97-79eba7960f48","","","42 07 fc 17 a7 e4 e2 d9-ef 97 79 eb a7 96 0f 48","2023-04-30 23:24:55","prd_mid","","","ServiceNow","100","","global","","2023-04-30 23:24:55","","[vsan-epdc-a] 494d8662-20e6-4cc4-478c-f4e9d4620274/EPneptob01.vmx","Installed","Emerald Princess","","","","","","","2023-05-20 08:58:09","Operational","","","","","","","","","2023-05-20 08:58:09","prd_mid","4","","","50079db7-060b-b914-9040-c03418332dda","70df3d49-6e0d-4572-bd51-791f2fc699f5","vCenter@10.121.66.70","windows8Server64Guest","",""
"lxepseaevent","10.121.112.243","emerald-hagroup-seaevent","On","Ubuntu Linux (64-bit)","false","16,384","VMware Virtual Machine Instance","4","1","","4207e85b-ab60-68b8-648e-2a905285b7ee","","","42 07 e8 5b ab 60 68 b8-64 8e 2a 90 52 85 b7 ee","2023-04-30 23:24:55","prd_mid","","","ServiceNow","300","","global","","2023-04-30 23:24:55","","[vsan-epdc-a] dbc88b62-9609-771b-fc76-f4e9d4620274/lxepseaevent.vmx","Installed","Emerald Princess","","","","","","","2023-05-20 08:58:09","Operational","","","","","","","","","2023-05-20 08:58:09","prd_mid","4","","","5007fff6-f104-d0a6-c752-fb885d61e2ad","70df3d49-6e0d-4572-bd51-791f2fc699f5","vCenter@10.121.66.70","ubuntu64Guest","",""
"PCLEPDC01","172.29.124.68","pclepdc01.cruises.princess.com","On","Microsoft Windows Server 2016 or later (64-bit)","false","8,192","VMware Virtual Machine Instance","4","2","","42077f19-1db2-85ee-e55b-e613b318b046","","","42 07 7f 19 1d b2 85 ee-e5 5b e6 13 b3 18 b0 46","2023-04-30 23:24:55","prd_mid","","","ServiceNow","120","","global","","2023-04-30 23:24:55","","[vsan-epdc-a] 31568662-1e0e-2bd7-7cce-f4e9d4620274/pclepdc01.vmx","Installed","Emerald Princess","","","","","","","2023-05-20 08:58:09","Operational","","","","","","","","","2023-05-20 08:58:09","prd_mid","4","","","50070b98-3dc6-9e20-7f18-5974c65c1b81","70df3d49-6e0d-4572-bd51-791f2fc699f5","vCenter@10.121.66.70","windows9Server64Guest","",""
"lxepa","172.29.124.31","lxepa","On","Red Hat Enterprise Linux 7 (64-bit)","false","4,096","VMware Virtual Machine Instance","2","1","","4207671c-3ad7-448a-1917-1c3a5338876d","","","42 07 67 1c 3a d7 44 8a-19 17 1c 3a 53 38 87 6d","2023-04-30 23:24:55","prd_mid","","","ServiceNow","50","","global","","2023-04-30 23:24:55","","[vsan-epdc-a] 83218562-d87b-fc6a-8786-f4e9d4620274/lxepanew.vmx","Installed","Emerald Princess","","","","","","","2023-05-20 08:58:09","Operational","","","","","","","","","2023-05-20 08:58:09","prd_mid","4","","","5007450e-2462-77a4-d18b-3fe6cb34d49c","70df3d49-6e0d-4572-bd51-791f2fc699f5","vCenter@10.121.66.70","rhel7_64Guest","",""
"lxepdomutl","172.29.124.32","lxepdomutl","On","Red Hat Enterprise Linux 7 (64-bit)","false","8,192","VMware Virtual Machine Instance","2","2","","42078aa5-730a-41c6-9f0b-bfd8fea105c3","","","42 07 8a a5 73 0a 41 c6-9f 0b bf d8 fe a1 05 c3","2023-04-30 23:24:55","prd_mid","","","ServiceNow","400","","global","","2023-04-30 23:24:55","","[vsan-epdc-a] 86218562-c055-7fa8-93a1-f4e9d4620274/lxcodom10.vmx","Installed","Emerald Princess","","","","","","","2023-05-20 08:58:09","Operational","","","","","","","","","2023-05-20 08:58:09","prd_mid","4","","","500797b0-854b-2da6-7528-82450768e4f0","70df3d49-6e0d-4572-bd51-791f2fc699f5","vCenter@10.121.66.70","rhel7_64Guest","",""
"ep-seaconsult","10.30.172.10","emerald-seaconsult-hagroup-seacare","On","Ubuntu Linux (64-bit)","false","4,096","VMware Virtual Machine Instance","1","1","","42073bfe-1d18-8c0f-80c9-7cd5560023e1","","","42 07 3b fe 1d 18 8c 0f-80 c9 7c d5 56 00 23 e1","2023-04-30 23:24:55","prd_mid","","","ServiceNow","20","","global","","2023-04-30 23:24:55","","[vsan-epdc-a] f4c08b62-9a6c-6211-3003-f4e9d4620274/ep-seaconsult.vmx","Installed","Emerald Princess","","","","","","","2023-05-20 08:58:09","Operational","","","","","","","","","2023-05-20 08:58:09","prd_mid","4","","","50072732-a86c-51f2-3f14-ca6e0a97b5f4","70df3d49-6e0d-4572-bd51-791f2fc699f5","vCenter@10.121.66.70","ubuntu64Guest","",""
"lxepxplore","172.29.32.140","lxpc1349","On","Red Hat Enterprise Linux 7 (64-bit)","false","4,096","VMware Virtual Machine Instance","2","3","","4207a1cb-a47f-2190-9e1a-ba4ab5651cb5","","","42 07 a1 cb a4 7f 21 90-9e 1a ba 4a b5 65 1c b5","2023-04-30 23:24:55","prd_mid","","","ServiceNow","300","","global","","2023-04-30 23:24:55","","[vsan-epdc-a] 3e208562-8489-41e5-83a0-f4e9d4620274/lxepxplore.vmx","Installed","Emerald Princess","","","","","","","2023-05-20 08:58:09","Operational","","","","","","","","","2023-05-20 08:58:09","prd_mid","4","","","5007a1d3-4937-807c-bb95-64f6796e722a","70df3d49-6e0d-4572-bd51-791f2fc699f5","vCenter@10.121.66.70","rhel7_64Guest","",""
"ep-netchef","","","On","Other (32-bit)","false","4,096","VMware Virtual Machine Instance","2","1","","42076c1f-10e8-45a1-5860-2e89a55113f2","","","42 07 6c 1f 10 e8 45 a1-58 60 2e 89 a5 51 13 f2","2023-04-30 23:24:55","prd_mid","","","ServiceNow","15","","global","","2023-04-30 23:24:55","","[vsan-epdc-a] f4c08b62-8209-7911-a1f5-f4e9d4620274/netchef4.vmx","Installed","Emerald Princess","","","","","","","2023-05-20 08:58:09","Operational","","","","","","","","","2023-05-20 08:58:09","prd_mid","4","","","500757e4-3faa-0475-00de-9133af6914a9","70df3d49-6e0d-4572-bd51-791f2fc699f5","vCenter@10.121.66.70","otherGuest","",""
"epdcwnairas001","172.29.124.240","epdcwnairas001.ep.cruises.princess.com","On","Microsoft Windows Server 2022 (64-bit)","false","8,192","VMware Virtual Machine Instance","4","2","","4215ebbe-955b-c60a-26e2-726d26aee342","","","42 15 eb be 95 5b c6 0a-26 e2 72 6d 26 ae e3 42","2023-05-07 10:52:56","prd_mid","","","ServiceNow","200","","global","","2023-05-07 10:52:56","","[vsan-epdc-a] 79215064-c28c-10e4-0ee8-f4e9d461a862/epdcwnairas002.vmx","Installed","Emerald Princess","","","","","","","2023-05-20 08:58:09","Operational","","","","","","","","","2023-05-20 08:58:09","prd_mid","2","","","5015d144-974d-5b75-b8f5-b9b58495ebec","70df3d49-6e0d-4572-bd51-791f2fc699f5","vCenter@10.121.66.70","windows2019srvNext_64Guest","",""
"lxepshorex","172.29.124.39","lxepshorex","On","Red Hat Enterprise Linux 6 (64-bit)","false","8,192","VMware Virtual Machine Instance","4","2","","4207caf4-9dbe-a917-5c3c-d46ae69b05ee","","","42 07 ca f4 9d be a9 17-5c 3c d4 6a e6 9b 05 ee","2023-04-30 23:24:55","prd_mid","","","ServiceNow","25","","global","","2023-04-30 23:24:55","","[vsan-epdc-a] 3d208562-b673-1c5c-076b-f4e9d4620274/lxepshorex.vmx","Installed","Emerald Princess","","","","","","","2023-05-20 08:58:09","Operational","","","","","","","","","2023-05-20 08:58:09","prd_mid","4","","","50074b8a-f263-0a29-f302-c6b19b6f8c68","70df3d49-6e0d-4572-bd51-791f2fc699f5","vCenter@10.121.66.70","rhel6_64Guest","",""
"EPNEPTUDC","10.10.240.100","EPNEPTUDC","On","Microsoft Windows Server 2016 or later (64-bit)","false","8,192","VMware Virtual Machine Instance","2","2","","4207f6ba-d197-3d13-ba97-39977c66459f","","","42 07 f6 ba d1 97 3d 13-ba 97 39 97 7c 66 45 9f","2023-04-30 23:24:55","prd_mid","","","ServiceNow","130","","global","","2023-04-30 23:24:55","","[vsan-epdc-a] 484d8662-4a7f-be2a-df7c-f4e9d4620274/EPNEPTUDC.vmx","Installed","Emerald Princess","","","","","","","2023-05-20 08:58:09","Operational","","","","","","","","","2023-05-20 08:58:09","prd_mid","4","","","5007147b-839c-7bf6-d8ca-8f3f2c8f6eb5","70df3d49-6e0d-4572-bd51-791f2fc699f5","vCenter@10.121.66.70","windows9Server64Guest","",""
"lxepsnipeit","172.29.124.129","lxepsnipeit","On","Red Hat Enterprise Linux 7 (64-bit)","false","4,096","VMware Virtual Machine Instance","2","3","","420755b3-4b51-0919-eb18-d288fa4bfd79","","","42 07 55 b3 4b 51 09 19-eb 18 d2 88 fa 4b fd 79","2023-04-30 23:24:55","prd_mid","","","ServiceNow","220","","global","","2023-04-30 23:24:55","","[vsan-epdc-a] 3d208562-ee49-846c-8a75-f4e9d4620274/lxepsnipeit.vmx","Installed","Emerald Princess","","","","","","","2023-05-20 08:58:09","Operational","","","","","","","","","2023-05-20 08:58:09","prd_mid","4","","","50074154-9f15-9105-9b76-c1bf3fb3cb35","70df3d49-6e0d-4572-bd51-791f2fc699f5","vCenter@10.121.66.70","rhel7_64Guest","",""
"epdcwnbwcas001","10.121.65.155","epdcwnbwcas001.ep.cruises.princess.com","On","Microsoft Windows Server 2022 (64-bit)","false","16,384","VMware Virtual Machine Instance","4","2","","42150885-e90a-bfe6-7ce2-fe82916ac15d","","","42 15 08 85 e9 0a bf e6-7c e2 fe 82 91 6a c1 5d","2023-04-30 23:24:55","prd_mid","","","ServiceNow","1,080","","global","","2023-04-30 23:24:55","","[vsan-epdc-a] 5b884964-14b1-4229-3084-f4e9d461a862/epdcwnbwcas001.vmx","Installed","Emerald Princess","","","","","","","2023-05-20 08:58:09","Operational","","","","","","","","","2023-05-20 08:58:09","prd_mid","4","","","5015ffa1-26a4-8a32-1def-c4de66f432fa","70df3d49-6e0d-4572-bd51-791f2fc699f5","vCenter@10.121.66.70","windows2019srvNext_64Guest","",""
"lxcbcapsule","172.29.192.46","lxcbcapsule","On","Red Hat Enterprise Linux 7 (64-bit)","false","12,288","VMware Virtual Machine Instance","4","2","","423ca481-8cd8-d9aa-5b93-3eda498d63a4","","","42 3c a4 81 8c d8 d9 aa-5b 93 3e da 49 8d 63 a4","2023-03-14 14:03:54","prd_mid","","","ServiceNow","166","","global","","2023-03-14 14:03:54","","[vsan-cbdc-sc] 17541f63-364a-68c5-eb8f-e4434b221b2e/lxcbcapsule.vmx","Installed","Caribbean Princess","","","","","","","2023-05-20 07:44:24","Operational","","","","","","","","","2023-05-20 07:44:24","prd_mid","46","","","503cc9c4-dcc9-8519-ed88-22fe21263dd0","2f8ff8db-dde0-48a0-b6ba-67c13bff4cc5","vCenter@10.120.2.70","rhel7_64Guest","",""
"lxcbtca","172.29.192.14","lxcbtca","On","Red Hat Enterprise Linux 7 (64-bit)","false","16,384","VMware Virtual Machine Instance","8","3","","423c5e7a-1d79-5f45-bc54-2c828067b8c5","","","42 3c 5e 7a 1d 79 5f 45-bc 54 2c 82 80 67 b8 c5","2023-03-14 14:03:54","prd_mid","","","ServiceNow","160","","global","","2023-03-14 14:03:54","","[vsan-cbdc-sc] 9ea32263-82d6-8ddf-f389-e4434b221b2e/lxcbtca.vmx","Installed","Caribbean Princess","","","","","","","2023-05-20 07:44:24","Operational","","","","","","","","","2023-05-20 07:44:24","prd_mid","46","","","503c67a2-ea54-9349-982e-ccb4db2ef158","2f8ff8db-dde0-48a0-b6ba-67c13bff4cc5","vCenter@10.120.2.70","rhel7_64Guest","",""
"lxcbmq","172.29.192.99","lxcbmq","On","Red Hat Enterprise Linux 6 (64-bit)","false","4,096","VMware Virtual Machine Instance","2","3","","4221b5e0-70e1-db68-183b-e3cb93595db2","","","42 21 b5 e0 70 e1 db 68-18 3b e3 cb 93 59 5d b2","2023-03-14 14:03:54","prd_mid","","","ServiceNow","43","","global","","2023-03-14 14:03:54","","[vsan-cbdc-sc] b62f2263-2253-46e6-d695-e4434b221b2e/lxcbmq.vmx","Installed","Caribbean Princess","","","","","","","2023-05-20 07:44:24","Operational","","","","","","","","","2023-05-20 07:44:24","prd_mid","46","","","5021504d-6b0a-7d9f-922d-2055a4eccc39","2f8ff8db-dde0-48a0-b6ba-67c13bff4cc5","vCenter@10.120.2.70","rhel6_64Guest","",""
"Device42-RC-17.02.00","","","On","CentOS 4/5/6/7 (64-bit)","false","4,096","VMware Virtual Machine Instance","2","1","","422a2113-7ec6-8809-3aa1-d1c91d295743","","","42 2a 21 13 7e c6 88 09-3a a1 d1 c9 1d 29 57 43","2023-03-14 14:03:54","prd_mid","","","ServiceNow","20","","global","","2023-03-14 14:03:54","","[vsan-cbdc-sc] 4a3bd062-b413-4506-5c97-e4434b221b2e/Device42-RC-17.02.00.vmx","Installed","Caribbean Princess","","","","","","","2023-05-20 07:44:24","Operational","","","","","","","","","2023-05-20 07:44:24","prd_mid","46","","","502a14ff-3e59-26de-5e3e-5ce3b428f8cf","2f8ff8db-dde0-48a0-b6ba-67c13bff4cc5","vCenter@10.120.2.70","centos64Guest","",""
